Year,State:,final_didnotvote_weight,final_didvote_weight,segment_size,voterturnout,standard_error
2012,New York,1241113.0038,1813579.4094999982,3054692.4132999983,0.5937027903705631,0.0002810106126242398
2012,North Carolina,371290.5686999999,1215214.7805999992,1586505.3492999992,0.7659695450356839,0.00033614075351349484
2012,North Dakota,27491.587300000003,69991.33620000005,97482.92350000005,0.7179856090384898,0.001441216522947971
2012,Ohio,526209.4861000002,1470953.9049000018,1997163.3910000022,0.7365215642989924,0.00031171555401973195
2012,Oklahoma,162936.10080000004,413396.7443999999,576332.8452,0.7172881917853255,0.0005931740310481728
2012,Oregon,137395.56469999993,550718.6857999997,688114.2504999996,0.8003303018355381,0.0004819038932008628
2012,Pennsylvania,759024.2747000005,1599644.0607000024,2358668.335400003,0.678197963101379,0.00030418598214359307
2012,Rhode Island,70343.32360000005,117866.68939999984,188210.0129999999,0.6262508966512845,0.0011151746735418653
2012,South Carolina,320858.6652999999,544000.7925000003,864859.4578000002,0.6290048488153334,0.0005194435331806648
2012,South Dakota,35549.394799999995,118994.89099999993,154544.28579999993,0.7699727646610923,0.0010705349139943374
2012,Tennessee,442567.7423,757161.8041999999,1199729.5465,0.6311104085157245,0.00044051347203539825
2012,Texas,1004722.4017999999,2252972.459499998,3257694.861299998,0.691584864581497,0.0002558794332231945
2012,Utah,53280.423800000004,242238.22750000007,295518.6513000001,0.8197053770866339,0.0007071765177928702
2012,Vermont,20388.585499999997,93318.86009999993,113707.44559999993,0.8206926081892388,0.0011376139420805954
2012,Virginia,386948.9759000001,988766.9597000005,1375715.9356000004,0.7187290152808783,0.00038333693997992985
2012,Washington,226659.95949999997,933499.3605999986,1160159.3200999985,0.8046303162220313,0.00036810182101033065
2012,West Virginia,142209.55099999998,251497.76970000006,393707.32070000004,0.6387937345255466,0.0007655458671334648
2012,Wisconsin,218714.8986000001,870112.5915000018,1088827.490100002,0.7991280523419624,0.0003839620438817214
2012,Wyoming,21984.3909,71329.30099999999,93313.69189999999,0.7644033747634842,0.0013892267726718106
2014,Alabama,444984.8270000007,373668.18769999983,818653.0147000005,0.45644269426764694,0.0005505108286396634
2014,Alaska,21615.4462,65797.27079999998,87412.71699999998,0.7527196620601554,0.001459231222124339
2014,Arizona,384999.7974000002,537178.8554999997,922178.6528999999,0.582510616365624,0.0005135315234737048
2014,Arkansas,233686.69339999996,277347.3742000001,511034.06760000007,0.5427179747575797,0.000696873968045772
2014,California,2262323.6815,2339523.4290000005,4601847.1105,0.5083879087729636,0.00023304661088176335
