Year,State:,final_didnotvote_weight,final_didvote_weight,segment_size,voterturnout,standard_error
2010,Maine,177913.39929999996,71253.89950000004,249167.2988,0.285968101926544,0.0009052573947893747
2010,Maryland,752156.9573000005,247618.98479999995,999775.9421000005,0.2476744782234742,0.0004317100757861584
2010,Massachusetts,922238.6628999999,288505.20889999997,1210743.8717999998,0.23828756487619665,0.00038718638071780134
2010,Michigan,1454990.3878999988,426127.36200000026,1881117.749899999,0.22652880821663257,0.0003051938661464893
2010,Minnesota,660137.3631999993,394430.0845999997,1054567.447799999,0.37402072804621994,0.0004711841047308707
2010,Mississippi,453850.7566999999,129462.41350000001,583313.1701999999,0.22194323755044204,0.0005440962193752568
2010,Missouri,894987.0834999997,292150.30349999986,1187137.3869999996,0.2460964558097941,0.0003953302806718981
2010,Montana,163011.51200000013,56071.33649999998,219082.8485000001,0.2559366782197008,0.0009323243420910729
2010,Nebraska,283232.76520000014,54988.329399999995,338221.0946000001,0.16258101661291227,0.0006344625215306222
2010,Nevada,344279.87479999976,114604.96740000002,458884.8421999998,0.2497466833956802,0.0006390016367421944
2010,New Hampshire,199380.6232000003,61282.196600000025,260662.81980000032,0.23510141050043207,0.0008305963204581264
2010,New Jersey,1113889.6106999996,203548.95649999994,1317438.5671999995,0.1545035659101813,0.00031489078914604356
2010,New Mexico,286604.2012,86818.22720000001,373422.42840000003,0.232493338903047,0.0006912674929160029
2010,New York,2956697.926800003,713757.6571000003,3670455.583900003,0.19446023546254299,0.0002065850592154286
2010,North Carolina,1416210.7374000004,364792.3725000001,1781003.1099000005,0.20482410753369343,0.0003024055790747028
2010,North Dakota,115501.82229999993,42048.14710000002,157549.96939999994,0.2668876881419441,0.0011143981047654816
2010,Ohio,1655040.5252,496575.06810000015,2151615.5933000003,0.2307917221116563,0.00028724319385169236
2010,Oklahoma,575626.6342000004,156194.59559999997,731821.2298000004,0.21343271995906216,0.00047895635025371785
2010,Oregon,509806.76079999993,226842.31340000022,736649.0742000001,0.30793809609596084,0.000537865710032201
2010,Pennsylvania,1798414.7726,498848.5631999999,2297263.3358,0.21714905532424766,0.0002720276949559768
2010,Rhode Island,142081.8768000001,46552.88970000002,188634.7665000001,0.24678849272464307,0.0009926817931817907
2010,South Carolina,690675.6770000003,260902.0838000001,951577.7608000004,0.27417841667575044,0.00045730866401397664
2010,South Dakota,117201.64080000002,56343.02810000003,173544.66890000005,0.32466009158982595,0.001124009604238878
2010,Tennessee,873505.8563999998,182362.1111000001,1055867.9674999998,0.17271298752606598,0.0003678627339138249
2010,Texas,3779091.188699998,713709.5511,4492800.739799998,0.1588562663768996,0.00017245615682098545
2010,Utah,447894.55799999984,118222.29169999994,566116.8496999998,0.2088301942658111,0.0005402297016072169
2010,Vermont,81590.7122999999,30899.071500000002,112489.7837999999,0.2746833575121515,0.0013308326706378405
2010,Virginia,1052096.7310999995,302394.70939999993,1354491.4404999996,0.22325331881637686,0.00035780840048532984
2010,Washington,873803.3286000002,404836.3100999998,1278639.6387,0.3166148599237852,0.0004113621514370447
2010,West Virginia,256483.77759999988,63143.199900000014,319626.9774999999,0.1975527860441631,0.0007042520213828522
2010,Wisconsin,821722.0219000004,345224.06520000024,1166946.0871000006,0.29583548804548715,0.0004225098187663564
2010,Wyoming,90737.09410000006,30170.747099999993,120907.84120000005,0.24953507399154506,0.0012445254012447842
2012,Alabama,524371.8714999997,349872.9722,874244.8436999996,0.4002002124705241,0.0005239927420013508
2012,Alaska,93850.16779999998,56597.506000000016,150447.6738,0.37619395880616147,0.0012489295985368418
2012,Arizona,723441.342,425170.1710000001,1148611.513,0.37016011609488375,0.00045052957759861127
2012,Arkansas,422011.4848000001,178672.3880999999,600683.8729,0.2974482854640326,0.0005898232636161055
2012,California,3905541.751500002,2842941.134699997,6748482.8862,0.421271148292239,0.00019007077688671737
2012,Colorado,460652.8602000004,534109.7710000005,994762.6312000009,0.5369218286333232,0.0004999458341653474
2012,Connecticut,314875.73519999994,248097.44449999975,562973.1796999997,0.44069141025902386,0.0006616817930415805
2012,Delaware,86107.06079999999,66213.61420000001,152320.675,0.4346987971265228,0.0012701492210457914
2012,District of Columbia,81867.53749999998,102183.21690000006,184050.75440000003,0.5551904268641239,0.0011583485151428095
2012,Florida,1697762.4221999985,1352837.9786999999,3050600.4008999984,0.4434661381087084,0.00028443521719988594
2012,Georgia,1039590.7693000004,842842.1705000004,1882432.9398000007,0.44774087441837274,0.00036243077284297225
2012,Hawaii,156530.6331,57182.74470000002,213713.37780000002,0.26756745548008465,0.000957601034740141
2012,Idaho,171269.30589999995,119268.57069999997,290537.8765999999,0.41050954214897023,0.0009126381916677249
2012,Illinois,1340653.8741999993,1030811.9223999995,2371465.7965999986,0.4346729030955825,0.00032190131615151337
2012,Indiana,807623.9754,462108.2816,1269732.257,0.3639415152701756,0.00042698070327815846
2012,Iowa,242815.66029999996,334664.6656999998,577480.3259999998,0.5795256576411919,0.0006495872435576363
2012,Kansas,398903.0314000001,218053.41020000004,616956.4416000001,0.35343404411907187,0.0006086019721740155
2012,Kentucky,534132.5037,346127.24799999985,880259.7516999999,0.39321035334347876,0.0005206263330297074
2012,Louisiana,483389.11339999986,457824.8404,941213.9537999998,0.48641952082372547,0.0005151878038288918
2012,Maine,115291.97610000001,117283.27760000004,232575.25370000006,0.5042809831835519,0.0010367459168373252
2012,Maryland,433120.35570000013,548979.6126000001,982099.9683000003,0.5589854702370831,0.0005010128446863701
2012,Massachusetts,619122.9596000001,644172.4093,1263295.3689000001,0.5099143281597761,0.0004447665921207932
2012,Michigan,1041656.0162999998,875656.4668000003,1917312.4831,0.45671035604180604,0.00035974079755493957
2012,Minnesota,338870.6285,647596.4089999996,986467.0374999996,0.6564805354684746,0.0004781292501243571
2012,Mississippi,340850.93159999995,349384.0016999999,690234.9332999999,0.5061812795095747,0.0006017808270192343
2012,Missouri,625712.6735000001,582887.0004999996,1208599.6739999996,0.4822829370546395,0.000454523091055096
2012,Montana,119623.1464,84436.27250000002,204059.41890000002,0.4137827744250232,0.001090277798810901
2012,Nebraska,199504.44480000003,145710.49639999997,345214.9412,0.4220862975788256,0.0008405960224374985
2012,Nevada,304677.57289999997,230979.00389999992,535656.5767999999,0.43120725835172824,0.0006766698610160317
2012,New Hampshire,100996.54839999994,140080.95750000005,241077.5059,0.581061916071532,0.0010048651441767749
2012,New Jersey,685003.7528000001,636781.6111000003,1321785.3639000005,0.4817587094633437,0.00043461060975883353
2012,New Mexico,224835.54619999995,147750.76510000002,372586.31129999994,0.3965544643454002,0.0008014141636038238
2012,New York,2027694.441500002,1407035.6955000004,3434730.1370000024,0.40964956179321504,0.0002653474277246325
2012,North Carolina,789706.3124000004,895479.8054999999,1685186.1179000004,0.5313833267365772,0.0003844048810571626
2012,North Dakota,85792.40039999995,77754.45519999995,163546.8555999999,0.4754261701623324,0.0012348771454506404
2012,Ohio,1011123.0122000001,1112128.7321000006,2123251.744300001,0.5237856203747757,0.0003427498658657819
2012,Oklahoma,582981.6828999995,224617.30429999996,807598.9871999995,0.27812974986355965,0.0004986036021931461
2012,Oregon,411557.77310000005,328392.40610000014,739950.1792000001,0.4438034010006495,0.0005775748016534054
2012,Pennsylvania,1287107.8407000012,1098956.9535000003,2386064.7942000013,0.460572971937444,0.0003226817913955322
2012,Rhode Island,96325.95770000001,84272.22590000003,180598.18360000005,0.46662831386306375,0.0011739344118136344
2012,South Carolina,433459.1879999999,418020.1725999996,851479.3605999995,0.4909340049128606,0.0005417657410276857
2012,South Dakota,122338.2889999999,69008.75640000006,191347.04539999994,0.3606470967750834,0.0010977429602875056
2012,Tennessee,759213.9681000002,495933.4583000001,1255147.4264000002,0.39511968703344347,0.00043636678859830893
2012,Texas,3516855.6182000013,1479006.9050999999,4995862.523300001,0.29604635800167023,0.000204242751242654
2012,Utah,384718.52589999995,244847.2607999999,629565.7866999998,0.38891449626482694,0.0006144088985902985
2012,Vermont,75857.75519999999,46376.83200000004,122234.58720000002,0.379408423281361,0.001387903808322602
2012,Virginia,730214.9012000002,783854.9727999989,1514069.8739999991,0.5177138692609634,0.00040609190013377576
2012,Washington,717460.4826999995,612154.2795000003,1329614.7621999998,0.4603997314884809,0.00043225566654455093
2012,West Virginia,250859.11140000002,88369.35629999996,339228.4677,0.26050100364262546,0.0007535765049868898
2012,Wisconsin,417062.9684000002,647512.6722999997,1064575.6406999999,0.6082354766958926,0.0004731078611014821
2012,Wyoming,63919.11269999997,49407.34690000004,113326.4596,0.43597362058595573,0.0014730386890245068
2014,Alabama,754932.2628000001,154209.71770000004,909141.9805000002,0.16962116039915948,0.00039360653075716094
2014,Alaska,96896.05859999989,56288.47659999999,153184.53519999987,0.3674553474115972,0.0012318006209204387
2014,Arizona,937480.2688999999,166004.47030000004,1103484.7392,0.15043658004763102,0.0003403231265721037
2014,Arkansas,419496.37789999985,99580.86879999997,519077.2466999998,0.1918420994814913,0.0005465175019666091
2014,California,5892168.4480000045,992289.5018000003,6884457.949800005,0.14413473203490573,0.00013386040911094013
2014,Colorado,718734.4034,327101.0243,1045835.4276999999,0.312765293311358,0.00045334637207296313
2014,Connecticut,457737.72009999986,129500.13989999994,587237.8599999998,0.22052416698746227,0.0005410313099685036
2014,Delaware,130645.74800000002,27098.4892,157744.23720000003,0.171787506669055,0.0009497076268676182
2014,District of Columbia,149110.6857,46772.39500000004,195883.08070000005,0.2387771053674266,0.0009632827862265402
2014,Florida,2163803.7022999995,632627.4840999999,2796431.1863999995,0.22622673040433947,0.00025019392041261175
2014,Georgia,1322635.5538999988,398631.4902,1721267.0440999987,0.2315918913142458,0.00032153889685780635
2014,Hawaii,200887.75400000002,35125.63539999999,236013.38940000001,0.148828994360436,0.0007326285914467547
2014,Idaho,250882.42619999996,62295.43799999998,313177.86419999995,0.19891392438967911,0.0007133072781649233
2014,Illinois,1881702.4637,472898.5759,2354601.0396,0.2008402136696313,0.0002610859387231243
2014,Indiana,1119367.3775000004,181697.8754,1301065.2529000004,0.1396531611270117,0.0003038873554531969
2014,Iowa,432903.82149999996,152476.83620000005,585380.6577,0.2604746743752891,0.0005736408800839497
2014,Kansas,494490.3047000004,114976.37079999998,609466.6755000004,0.18865079162150172,0.0005011390464099791
2014,Kentucky,603335.1223999999,255950.75109999996,859285.8734999999,0.29786449305569784,0.0004933453054930376
2014,Louisiana,770313.3789999995,284262.08330000006,1054575.4622999995,0.2695512018457479,0.00043209246670737844
2014,Maine,164419.99890000006,86696.61770000003,251116.6166000001,0.34524444807289584,0.0009487793436038675
2014,Maryland,881977.3981000002,272762.99049999984,1154740.3886000002,0.23621152701751078,0.00039527096627689826
2014,Massachusetts,998206.6449,274962.90300000005,1273169.5479000001,0.21596723190052042,0.0003646850136053219
2014,Michigan,1430660.3491999994,380996.58679999993,1811656.9359999993,0.21030283340576136,0.0003027714155788397
2014,Minnesota,768644.4653999999,310132.6987000002,1078777.1641000002,0.2874854131332461,0.0004357515237688088
2014,Mississippi,566052.7769999994,107263.64870000005,673316.4256999994,0.15930644880449132,0.0004459908324452823
2014,Missouri,894152.6409999996,189695.471,1083848.1119999995,0.1750203454706946,0.0003649905958174191
2014,Montana,164183.32659999994,52239.53240000002,216422.85899999997,0.241377147688452,0.0009198340267211983
2014,Nebraska,315705.7851000001,75908.90090000001,391614.6860000001,0.19383568495692213,0.0006316829672678362
2014,Nevada,431446.9832999999,91026.41829999999,522473.40159999987,0.17422210972126934,0.000524748452593602
2014,New Hampshire,187514.14609999998,52154.4275,239668.57359999997,0.2176106225217673,0.0008428416192528202
2014,New Jersey,1250513.7607999989,183580.70169999992,1434094.4624999987,0.12801158257034975,0.00027899159003886876
2014,New Mexico,370455.86460000003,60287.963100000015,430743.8277,0.13996245383692124,0.000528633824852208
2014,New York,3033736.061599999,498773.5806,3532509.642199999,0.14119524958730773,0.00018527447177905856
2014,North Carolina,1449458.8276000004,444490.8560999999,1893949.6837000004,0.23468989695209178,0.0003079510590285541
2014,North Dakota,130379.33240000003,50082.30409999999,180461.63650000002,0.2775232734853315,0.0010540693612155403
2014,Ohio,1776159.4256000037,406796.3454000003,2182955.771000004,0.1863511624029141,0.0002635494346607628
2014,Oklahoma,675576.8356999998,108166.43489999995,783743.2705999998,0.1380125851890153,0.00038960354114545037
2014,Oregon,533994.6282000003,258760.51600000012,792755.1442000004,0.32640660599071264,0.0005266339404945824
2014,Pennsylvania,1892711.8321000014,413948.26819999993,2306660.1003000014,0.17945785256621136,0.0002526619702301878
2014,Rhode Island,165833.9352999999,30871.616200000008,196705.5514999999,0.1569432889137347,0.000820146547891834
2014,South Carolina,811745.8368999994,177086.92400000003,988832.7608999994,0.1790868294440629,0.000385584007102514
2014,South Dakota,135754.95200000002,35087.32160000001,170842.27360000001,0.2053784514841531,0.000977372095021118
2014,Tennessee,1174580.7937999994,149550.97429999997,1324131.7680999993,0.11294266771847875,0.0002750674892094126
2014,Texas,4326332.503800004,668007.5024000001,4994340.006200004,0.13375290860668906,0.00015231176811589177
2014,Utah,544017.5360999994,91406.90590000001,635424.4419999995,0.14385173099778256,0.00044025072462964144
2014,Vermont,101200.34899999996,14870.5682,116070.91719999995,0.12811622892904997,0.000981001479228035
2014,Virginia,1189097.3878999995,269841.404,1458938.7918999996,0.18495731657705883,0.0003214455356811685
2014,Washington,989379.4810999999,266480.81710000004,1255860.2981999998,0.2121898570103234,0.0003648399843921872
2014,West Virginia,269594.9134000002,51661.2235,321256.1369000002,0.1608100750961871,0.0006481283845382585
2014,Wisconsin,652038.6373,377815.6636999999,1029854.3009999999,0.3668632187418519,0.00047491180438926625
2014,Wyoming,90760.74139999997,23867.496800000008,114628.23819999998,0.20821655444408646,0.0011992646369330883
2016,Alabama,420826.8696000002,440473.9223,861300.7919000002,0.5114054537536527,0.000538616386327202
2016,Alaska,77714.72259999998,69414.19539999998,147128.91799999995,0.4717916528143027,0.0013014537402355952
2016,Arizona,808142.9608000001,509250.7028000002,1317393.6636000003,0.38655924714894013,0.00042426436941935013
2016,Arkansas,324089.9027000001,178769.6768,502859.5795000001,0.3555061573605757,0.0006750090349772425
2016,California,3778458.543100001,3070652.531600004,6849111.074700005,0.44832862222700925,0.00019002964384060898
2016,Colorado,475917.5566999998,599101.9902999998,1075019.5469999996,0.5572940436030974,0.000479061977369938
2016,Connecticut,288106.40150000004,282621.6397,570728.0412000001,0.4951949427712821,0.0006618130757102743
2016,Delaware,75092.44930000002,68169.90320000003,143262.35250000004,0.4758396187861009,0.0013194603862318563
2016,District of Columbia,74609.03919999997,110411.52320000017,185020.56240000014,0.5967527163888898,0.0011404412808422326
2016,Florida,1661940.528000001,1431974.3779000002,3093914.9059000015,0.46283573448295834,0.0002834737283345654
2016,Georgia,947409.1213,843193.7119999998,1790602.8332999998,0.47089935094430296,0.00037302123824010426
2016,Hawaii,177568.9675,59932.821599999996,237501.7891,0.2523468215844274,0.0008912828884871537
2016,Idaho,180597.31990000012,145789.74540000007,326387.0653000002,0.4466774602908873,0.0008702013049668227
2016,Illinois,1243424.5109999995,1157801.306199999,2401225.8171999985,0.48217093865419053,0.000322461020085541
2016,Indiana,730838.2708000002,577918.7432999997,1308757.0140999998,0.4415783350719387,0.0004340657281633847
2016,Iowa,266688.3083000001,320983.4797999998,587671.7880999999,0.5461951488904557,0.0006494430374206974
2016,Kansas,344292.4982000001,231251.7717000001,575544.2699000002,0.40179667107133166,0.0006462316326374521
2016,Kentucky,370552.08380000014,423369.9631000001,793922.0469000002,0.5332638950550852,0.0005599095279109224
2016,Louisiana,519362.8466000006,457370.325,976733.1716000006,0.46826537512878275,0.0005049001792345506
2016,Maine,115803.63839999995,129733.551,245537.18939999997,0.5283661970596786,0.0010074217771314522
2016,Maryland,422415.4742999999,563294.5204,985709.9946999999,0.571460696785811,0.0004984411997403522
2016,Massachusetts,612933.7694000002,678495.5695000002,1291429.3389000003,0.5253834252193169,0.0004394144251509896
2016,Michigan,1046648.8444000002,867888.8311000003,1914537.6755000004,0.4533150964884212,0.00035977971483042013
2016,Minnesota,348100.31810000003,656261.6318999999,1004361.95,0.6534114836787673,0.000474848795068426
2016,Mississippi,383570.9501999997,251893.33149999994,635464.2816999996,0.3963925884648193,0.000613612887494594
2016,Missouri,598415.4714000003,567446.4523999991,1165861.9237999995,0.4867184019102961,0.0004629063848477062
2016,Montana,131704.16310000003,86806.98409999996,218511.1472,0.39726570114314036,0.0010468071728392374
2016,Nebraska,203746.7852,188997.52449999997,392744.3097,0.48122282062944927,0.0007972758114085408
2016,Nevada,291502.42849999986,232742.7588999999,524245.18739999976,0.4439578359398784,0.0006862107213426157
2016,New Hampshire,90298.55870000001,128989.10230000003,219287.66100000002,0.5882186973575317,0.0010509828432972337
2016,New Jersey,739134.9173999995,630354.1332000002,1369489.0505999997,0.4602841716214013,0.0004259085078789474
2016,New Mexico,236037.03470000005,148869.15290000002,384906.18760000006,0.3867673674674904,0.0007849827162136064
2016,New York,1789458.3043000007,1525278.058000001,3314736.3623000016,0.460150639836,0.0002737548451087197
2016,North Carolina,918358.1180999998,888200.4863999996,1806558.6044999994,0.4916532927232806,0.00037194905202290123
2016,North Dakota,94596.6194,92011.4051,186608.0245,0.4930731427361528,0.0011573458711034443
2016,Ohio,1139260.6556,1007556.6689999988,2146817.324599999,0.4693257583934067,0.0003406070662361253
2016,Oklahoma,508566.53390000015,280794.2977999999,789360.8317,0.3557236266654753,0.000538833603490247
2016,Oregon,358241.1140000002,360769.0909000001,719010.2049000002,0.5017579562033835,0.0005896574538813981
2016,Pennsylvania,1121846.6435,1280277.2500999994,2402123.893599999,0.5329771930211651,0.0003219034683018855
2016,Rhode Island,89466.6921,87686.23830000001,177152.9304,0.4949748113226808,0.001187883633796974
2016,South Carolina,493418.2745,344122.8113,837541.0858,0.410872752554344,0.000537594931151852
2016,South Dakota,94792.85200000001,64514.00680000003,159306.85880000005,0.40496691282447167,0.0012298809971858838
2016,Tennessee,826422.9574999996,442739.77869999997,1269162.7361999995,0.34884397884672164,0.0004230575888628954
2016,Texas,3062194.9210999995,1737688.834099999,4799883.755199999,0.3620272745600261,0.00021935944653687976
2016,Utah,377921.9920000001,276132.4258999998,654054.4178999999,0.4221857055665029,0.0006107155265402227
2016,Vermont,51306.02840000001,51243.02170000001,102549.05010000002,0.4996927972519562,0.0015613637831873484
2016,Virginia,698046.8017,865055.7130000001,1563102.5147000002,0.5534222514932277,0.00039763363876489703
2016,Washington,703304.1538999997,635024.9976999994,1338329.151599999,0.47449089556243645,0.00043164090574356333
2016,West Virginia,209294.0295,123314.42060000001,332608.4501,0.3707495121152967,0.000837501194857749
2016,Wisconsin,545621.7087999999,556939.7105999998,1102561.4193999995,0.5051325947021432,0.0004761521236111216
2016,Wyoming,58816.63030000001,60832.12849999999,119648.75880000001,0.50842256209013,0.0014452876093013593
2018,Alabama,609293.4037999999,290005.5425000002,899298.9463000001,0.3224795755551306,0.0004929016369306727
2018,Alaska,86236.03449999998,53326.92750000002,139562.962,0.38209942477431813,0.0013006558620962856
2018,Arizona,974702.8824999994,350186.7399999998,1324889.6224999991,0.2643138975903633,0.00038310377043494006
2018,Arkansas,373736.8461999999,133602.57009999992,507339.4162999998,0.26333962197212385,0.0006183615216539694
2018,California,3858136.537099999,2283569.858299997,6141706.395399996,0.3718135826242591,0.00019501246448928638
2018,Colorado,563411.5475999999,412017.4899000001,975429.0375000001,0.42239617036211113,0.0005001234035400316
2018,Connecticut,400930.3971,213640.79399999994,614571.1910999999,0.34762578704285113,0.0006074608400888918
2018,Delaware,112009.8204,51012.05470000001,163021.8751,0.3129153965914603,0.0011484064752130985
2018,District of Columbia,104148.5869,73355.62610000001,177504.213,0.41326132411291,0.0011687736368345913
2018,Florida,1911743.3011999999,999679.7371,2911423.0383,0.3433646446940668,0.00027828337497590367
2018,Georgia,1210208.7116,733058.1080999991,1943266.8196999992,0.37722977651271195,0.00034769679319396275
2018,Hawaii,144662.18120000002,53878.24140000002,198540.42260000005,0.2713716466119782,0.0009979546301865886
2018,Idaho,222367.8832999999,83991.81759999997,306359.7008999999,0.2741607899252261,0.00080594808101353
2018,Illinois,1435289.8850999998,757143.5707000002,2192433.4558,0.34534392307187495,0.0003211214384961772
2018,Indiana,841042.9171999999,354697.2432999999,1195740.1604999998,0.29663404727636056,0.0004177175880870927
2018,Iowa,354603.88450000016,237502.6009999999,592106.4855000001,0.40111467584997407,0.00063695126193084
2018,Kansas,338906.04590000014,178967.27369999993,517873.31960000005,0.3455811815874824,0.0006608321502268572
2018,Kentucky,621921.6105,276305.78540000005,898227.3959,0.3076122891165538,0.0004869488761453303
2018,Louisiana,598753.0583000004,224881.43900000004,823634.4973000004,0.27303547840358283,0.0004909066164169272
2018,Maine,163244.35369999995,92344.02090000002,255588.37459999998,0.36129976977442707,0.000950193008814803
2018,Maryland,656525.0637999998,419190.9890999999,1075716.0528999995,0.3896855382699849,0.0004702027340685529
2018,Massachusetts,739631.7708999999,473475.81970000034,1213107.5906000002,0.3902999398971861,0.0004429020607876906
2018,Michigan,1167881.7639000006,685227.9476000001,1853109.7115000007,0.36977192626406447,0.0003546216730015652
2018,Minnesota,484077.37089999975,440958.3051999999,925035.6760999996,0.47669329582952297,0.0005193001284715015
2018,Mississippi,495647.5722000004,142505.44069999995,638153.0129000003,0.22330920299569407,0.0005213327143784389
2018,Missouri,691536.5822000002,470804.28119999985,1162340.8634000001,0.4050483778251031,0.0004553313175836285
2018,Montana,134276.58660000007,85819.36910000001,220095.95570000008,0.3899179738539829,0.0010396202051777912
2018,Nebraska,219967.98250000007,138458.96489999996,358426.94740000006,0.3862961920256555,0.000813278508299141
2018,Nevada,398504.9389,148266.80489999993,546771.7437999999,0.27116764277093564,0.0006012148846405847
2018,New Hampshire,136971.74030000003,80412.30999999992,217384.05029999994,0.36990896935183265,0.0010354645656045647
2018,New Jersey,1003708.1317999993,530661.9612999998,1534370.0930999992,0.3458500421028573,0.0003839878765792183
2018,New Mexico,273763.6426999999,121513.91990000005,395277.56259999995,0.30741416006697486,0.0007339181982327762
2018,New York,2136760.7670999975,1010536.3459000007,3147297.112999998,0.3210806954722998,0.00026317661982216983
2018,North Carolina,1332487.4453000003,566386.9052,1898874.3505000002,0.298275083367608,0.0003320043871613
2018,North Dakota,103287.83500000004,71583.49420000002,174871.32920000004,0.4093495173135563,0.0011758532323452755
2018,Ohio,1530479.9655000002,698258.1586999998,2228738.1242,0.313297534204759,0.000310694289296235
2018,Oklahoma,521649.65910000016,190824.00929999995,712473.6684000001,0.26783306915542976,0.0005246295449949816
2018,Oregon,447774.3573999999,373480.8592000002,821255.2166000002,0.4547683249382724,0.00054947327269595
2018,Pennsylvania,1487727.7423000012,772231.9366000005,2259959.6789000016,0.3417016435336898,0.0003154892559767519
2018,Rhode Island,136357.2869,59321.6247,195678.9116,0.30315798577857583,0.001039033758444328
2018,South Carolina,726322.6955,232846.7881000001,959169.4836000002,0.24275875336032224,0.0004377809946692736
2018,South Dakota,124760.01439999994,50028.116100000014,174788.13049999997,0.28622147257304764,0.001081127406287009
2018,Tennessee,869515.4166999996,404925.64,1274441.0566999996,0.317728025059474,0.0004124265838371997
2018,Texas,3847529.2910999986,1607178.3299999998,5454707.621099998,0.2946406006773092,0.00019519369538882446
2018,Utah,497592.1911999999,224027.87060000002,721620.0617999999,0.31045127825463686,0.0005446592776820545
2018,Vermont,66268.97469999998,40546.72100000003,106815.69570000001,0.37959515906612235,0.0014848424835818461
2018,Virginia,771816.6688000002,588065.3930000003,1359882.0618000005,0.4324385250156258,0.0004248327810525712
2018,Washington,881226.5997,534346.1806,1415572.7803,0.37747701003883166,0.00040743360721944585
2018,West Virginia,229389.20899999992,68668.85189999997,298058.06089999987,0.2303875013232363,0.000771285341453638
2018,Wisconsin,644025.4555999998,473683.16189999983,1117708.6174999997,0.42379843412095725,0.0004674149417543636
2018,Wyoming,82444.7302,29513.1462,111957.87640000001,0.26360937835723364,0.001316761823891449
